date,product,qty,sales,region
2025-06-18,Mouse,4,100,North
2025-06-18,Mouse,1,25,East
2025-06-18,Mouse,3,75,East
2025-06-18,Monitor,1,200,East
2025-06-18,Keyboard,4,160,West
2025-06-18,Mouse,2,50,North
2025-06-18,Keyboard,4,160,South
2025-06-18,Mouse,4,100,West
2025-06-18,Laptop,4,3200,North
2025-06-18,Keyboard,1,40,South
2025-06-18,Keyboard,2,80,West
2025-06-18,Headphones,1,60,South
2025-06-18,Monitor,2,400,North
2025-06-18,Phone,1,500,West
2025-06-18,Phone,2,1000,East
2025-06-18,Phone,2,1000,West
2025-06-18,Mouse,1,25,East
2025-06-19,Mouse,4,100,East
2025-06-19,Phone,3,1500,North
2025-06-19,Monitor,3,600,North
2025-06-19,Mouse,3,75,South
2025-06-19,Headphones,2,120,West
2025-06-19,Monitor,4,800,East
2025-06-19,Phone,4,2000,West
2025-06-19,Keyboard,1,40,East
2025-06-19,Keyboard,2,80,West
2025-06-19,Mouse,3,75,North
2025-06-19,Mouse,1,25,South
2025-06-19,Headphones,3,180,South
2025-06-19,Laptop,3,2400,South
2025-06-19,Laptop,2,1600,West
2025-06-19,Mouse,1,25,East
2025-06-19,Mouse,2,50,East
2025-06-19,Keyboard,2,80,West
2025-06-19,Keyboard,4,160,North
2025-06-19,Phone,2,1000,North
2025-06-19,Phone,1,500,West
2025-06-19,Headphones,3,180,West
2025-06-19,Headphones,2,120,South
2025-06-19,Monitor,3,600,South
2025-06-19,Laptop,2,1600,South
2025-06-19,Monitor,4,800,North
2025-06-19,Headphones,1,60,West
2025-06-19,Phone,1,500,West
2025-06-19,Monitor,3,600,East
2025-06-20,Headphones,3,180,South
2025-06-20,Laptop,4,3200,South
2025-06-20,Laptop,3,2400,North
2025-06-20,Headphones,4,240,West
2025-06-20,Monitor,4,800,South
2025-06-20,Keyboard,3,120,South
2025-06-20,Laptop,2,1600,South
2025-06-20,Laptop,2,1600,East
2025-06-20,Keyboard,1,40,West
2025-06-20,Mouse,4,100,West
2025-06-20,Keyboard,3,120,South
2025-06-20,Monitor,1,200,West
2025-06-20,Keyboard,4,160,North
2025-06-20,Mouse,3,75,North
2025-06-20,Phone,1,500,North
2025-06-20,Headphones,2,120,North
2025-06-20,Phone,2,1000,South
2025-06-20,Keyboard,4,160,West
2025-06-20,Keyboard,3,120,North
2025-06-20,Keyboard,3,120,North
2025-06-20,Keyboard,1,40,West
2025-06-20,Headphones,2,120,South
2025-06-20,Mouse,3,75,South
2025-06-20,Phone,1,500,North
2025-06-20,Mouse,2,50,South
2025-06-20,Phone,2,1000,East
2025-06-20,Keyboard,4,160,East
2025-06-20,Mouse,4,100,North
2025-06-20,Keyboard,1,40,East
2025-06-20,Monitor,1,200,South
2025-06-20,Mouse,1,25,North
2025-06-20,Laptop,1,800,South
2025-06-20,Laptop,2,1600,East
2025-06-20,Keyboard,1,40,West
2025-06-21,Headphones,3,180,East
2025-06-21,Keyboard,2,80,North
2025-06-21,Mouse,2,50,West
2025-06-21,Laptop,2,1600,North
2025-06-21,Headphones,1,60,West
2025-06-21,Phone,4,2000,South
2025-06-21,Monitor,1,200,North
2025-06-21,Phone,3,1500,North
2025-06-21,Keyboard,3,120,West
2025-06-21,Monitor,3,600,West
2025-06-21,Keyboard,2,80,South
2025-06-21,Laptop,4,3200,North
2025-06-21,Mouse,2,50,East
2025-06-21,Monitor,1,200,North
2025-06-21,Headphones,4,240,North
2025-06-21,Laptop,1,800,East
2025-06-21,Phone,1,500,East
2025-06-21,Laptop,4,3200,East
2025-06-21,Laptop,3,2400,North
2025-06-21,Monitor,1,200,East
2025-06-21,Keyboard,4,160,West
2025-06-21,Mouse,2,50,North
2025-06-21,Monitor,3,600,North
2025-06-21,Mouse,1,25,East
2025-06-21,Laptop,1,800,North
2025-06-22,Headphones,3,180,West
2025-06-22,Monitor,3,600,South
2025-06-22,Phone,3,1500,West
2025-06-22,Laptop,1,800,East
2025-06-22,Phone,3,1500,South
2025-06-22,Keyboard,3,120,North
2025-06-22,Mouse,3,75,South
2025-06-22,Mouse,2,50,East
2025-06-22,Laptop,3,2400,West
2025-06-22,Mouse,4,100,South
2025-06-22,Laptop,1,800,South
2025-06-22,Keyboard,4,160,West
2025-06-22,Mouse,1,25,West
2025-06-22,Headphones,4,240,South
2025-06-22,Mouse,2,50,South
2025-06-22,Laptop,3,2400,West
2025-06-22,Phone,1,500,South
2025-06-22,Headphones,3,180,East
2025-06-22,Laptop,1,800,East
2025-06-22,Keyboard,1,40,East
2025-06-22,Keyboard,4,160,West
2025-06-23,Monitor,3,600,East
2025-06-23,Mouse,4,100,West
2025-06-23,Laptop,1,800,North
2025-06-23,Mouse,1,25,South
2025-06-23,Headphones,3,180,West
2025-06-23,Monitor,3,600,West
2025-06-23,Monitor,2,400,West
2025-06-23,Monitor,4,800,East
2025-06-23,Keyboard,2,80,East
2025-06-23,Laptop,1,800,South
2025-06-23,Keyboard,4,160,South
2025-06-23,Monitor,2,400,East
2025-06-23,Keyboard,2,80,West
2025-06-23,Monitor,3,600,East
2025-06-23,Laptop,3,2400,North
2025-06-23,Monitor,4,800,East
2025-06-23,Headphones,3,180,South
2025-06-23,Mouse,2,50,West
2025-06-23,Monitor,4,800,East
2025-06-23,Keyboard,4,160,North
2025-06-23,Keyboard,4,160,South
2025-06-23,Headphones,2,120,South
2025-06-24,Keyboard,1,40,South
2025-06-24,Keyboard,3,120,West
2025-06-24,Laptop,1,800,East
2025-06-24,Laptop,3,2400,West
2025-06-24,Phone,1,500,West
2025-06-24,Phone,2,1000,South
2025-06-24,Keyboard,4,160,East
2025-06-24,Phone,2,1000,South
2025-06-24,Monitor,4,800,South
2025-06-24,Laptop,4,3200,East
2025-06-24,Monitor,1,200,East
2025-06-24,Headphones,4,240,East
2025-06-24,Phone,2,1000,South
2025-06-24,Monitor,1,200,South
2025-06-24,Headphones,2,120,South
2025-06-24,Keyboard,3,120,South
2025-06-24,Monitor,2,400,North
2025-06-24,Phone,4,2000,East
2025-06-24,Headphones,2,120,South
2025-06-24,Phone,3,1500,East
2025-06-24,Mouse,4,100,North
2025-06-24,Laptop,3,2400,North
2025-06-24,Phone,4,2000,South
2025-06-24,Laptop,4,3200,South
2025-06-24,Headphones,1,60,West
2025-06-24,Phone,1,500,East
2025-06-24,Mouse,3,75,North
2025-06-24,Monitor,4,800,West
2025-06-24,Headphones,3,180,East
2025-06-24,Keyboard,1,40,North
2025-06-24,Monitor,3,600,East
2025-06-24,Keyboard,1,40,West
2025-06-24,Mouse,4,100,South
2025-06-24,Monitor,1,200,East
2025-06-24,Monitor,1,200,West
2025-06-25,Laptop,3,2400,North
2025-06-25,Laptop,2,1600,North
2025-06-25,Mouse,4,100,South
2025-06-25,Keyboard,4,160,East
2025-06-25,Headphones,2,120,South
2025-06-25,Headphones,3,180,East
2025-06-25,Headphones,4,240,South
2025-06-25,Keyboard,4,160,North
2025-06-25,Keyboard,3,120,East
2025-06-25,Mouse,1,25,North
2025-06-25,Mouse,1,25,West
2025-06-25,Mouse,4,100,South
2025-06-25,Laptop,1,800,West
2025-06-25,Monitor,4,800,West
2025-06-25,Mouse,3,75,East
2025-06-25,Mouse,2,50,East
2025-06-25,Monitor,3,600,North
2025-06-25,Phone,2,1000,West
2025-06-25,Phone,3,1500,West
2025-06-25,Headphones,1,60,East
2025-06-25,Mouse,2,50,South
2025-06-25,Laptop,3,2400,West
2025-06-25,Keyboard,1,40,South
2025-06-25,Phone,4,2000,North
2025-06-25,Keyboard,3,120,East
2025-06-25,Laptop,1,800,East
2025-06-25,Monitor,1,200,East
2025-06-26,Monitor,2,400,South
2025-06-26,Monitor,4,800,North
2025-06-26,Keyboard,1,40,North
2025-06-26,Mouse,1,25,West
2025-06-26,Laptop,2,1600,South
2025-06-26,Mouse,3,75,South
2025-06-26,Monitor,2,400,North
2025-06-26,Mouse,2,50,East
2025-06-26,Phone,3,1500,South
2025-06-26,Headphones,4,240,West
2025-06-26,Phone,3,1500,North
2025-06-26,Monitor,2,400,East
2025-06-26,Phone,4,2000,South
2025-06-26,Monitor,1,200,North
2025-06-26,Headphones,1,60,East
2025-06-26,Keyboard,1,40,East
2025-06-26,Mouse,4,100,West
2025-06-26,Mouse,3,75,South
2025-06-26,Phone,1,500,East
2025-06-26,Phone,4,2000,East
2025-06-26,Phone,3,1500,North
2025-06-26,Headphones,2,120,North
2025-06-26,Keyboard,2,80,North
2025-06-26,Phone,4,2000,East
2025-06-26,Headphones,1,60,West
2025-06-26,Mouse,2,50,North
2025-06-26,Phone,3,1500,East
2025-06-26,Keyboard,2,80,East
2025-06-26,Mouse,4,100,East
2025-06-26,Laptop,2,1600,South
2025-06-26,Headphones,3,180,North
2025-06-26,Mouse,3,75,East
2025-06-26,Monitor,2,400,South
2025-06-27,Headphones,3,180,South
2025-06-27,Headphones,1,60,East
2025-06-27,Headphones,3,180,East
2025-06-27,Keyboard,3,120,North
2025-06-27,Laptop,3,2400,South
2025-06-27,Keyboard,3,120,East
2025-06-27,Headphones,2,120,South
2025-06-27,Monitor,4,800,North
2025-06-27,Phone,1,500,North
2025-06-27,Phone,2,1000,West
2025-06-27,Monitor,1,200,East
2025-06-27,Phone,2,1000,West
2025-06-27,Keyboard,2,80,North
2025-06-27,Laptop,3,2400,South
2025-06-27,Laptop,3,2400,South
2025-06-27,Mouse,2,50,South
2025-06-27,Mouse,1,25,North
2025-06-27,Phone,2,1000,East
2025-06-27,Keyboard,2,80,West
2025-06-27,Mouse,2,50,East
2025-06-27,Headphones,4,240,North
2025-06-27,Mouse,3,75,West
2025-06-27,Mouse,4,100,West
2025-06-28,Mouse,2,50,South
2025-06-28,Headphones,2,120,South
2025-06-28,Phone,2,1000,East
2025-06-28,Monitor,2,400,North
2025-06-28,Headphones,4,240,West
2025-06-28,Laptop,1,800,East
2025-06-28,Monitor,1,200,West
2025-06-28,Headphones,2,120,East
2025-06-28,Mouse,4,100,West
2025-06-28,Keyboard,4,160,South
2025-06-28,Monitor,3,600,South
2025-06-28,Laptop,1,800,West
2025-06-28,Laptop,3,2400,South
2025-06-28,Phone,2,1000,North
2025-06-28,Monitor,4,800,West
2025-06-28,Keyboard,1,40,South
2025-06-28,Mouse,2,50,East
2025-06-28,Laptop,4,3200,North
2025-06-28,Monitor,4,800,West
2025-06-28,Monitor,3,600,South
2025-06-28,Mouse,1,25,North
2025-06-28,Laptop,1,800,East
2025-06-28,Headphones,4,240,North
2025-06-28,Phone,1,500,East
2025-06-28,Laptop,3,2400,West
2025-06-28,Keyboard,4,160,East
2025-06-28,Mouse,1,25,South
2025-06-28,Phone,4,2000,North
2025-06-28,Headphones,2,120,South
2025-06-28,Phone,1,500,North
2025-06-29,Phone,2,1000,West
2025-06-29,Laptop,2,1600,North
2025-06-29,Headphones,2,120,North
2025-06-29,Phone,2,1000,North
2025-06-29,Phone,2,1000,South
2025-06-29,Phone,3,1500,South
2025-06-29,Keyboard,2,80,North
2025-06-29,Keyboard,3,120,West
2025-06-29,Keyboard,1,40,North
2025-06-29,Laptop,3,2400,North
2025-06-29,Mouse,4,100,North
2025-06-29,Monitor,1,200,East
2025-06-29,Headphones,2,120,East
2025-06-29,Headphones,4,240,South
2025-06-29,Keyboard,1,40,South
2025-06-29,Mouse,1,25,West
2025-06-29,Phone,3,1500,West
2025-06-29,Keyboard,4,160,West
2025-06-29,Headphones,1,60,East
2025-06-29,Monitor,3,600,West
2025-06-30,Laptop,2,1600,East
2025-06-30,Laptop,3,2400,South
2025-06-30,Headphones,4,240,East
2025-06-30,Mouse,3,75,North
2025-06-30,Phone,3,1500,South
2025-06-30,Phone,3,1500,North
2025-06-30,Phone,2,1000,East
2025-06-30,Headphones,3,180,East
2025-06-30,Keyboard,3,120,North
2025-06-30,Phone,1,500,North
2025-06-30,Phone,1,500,East
2025-06-30,Keyboard,4,160,South
2025-06-30,Mouse,4,100,West
2025-06-30,Keyboard,1,40,North
2025-06-30,Keyboard,4,160,East
2025-06-30,Monitor,2,400,West
2025-06-30,Laptop,3,2400,North
2025-06-30,Phone,3,1500,North
2025-06-30,Mouse,4,100,East
2025-06-30,Monitor,4,800,East
2025-06-30,Mouse,4,100,North
2025-06-30,Mouse,4,100,West
2025-06-30,Keyboard,4,160,West
2025-06-30,Mouse,2,50,South
2025-06-30,Laptop,2,1600,South
2025-06-30,Phone,1,500,West
2025-06-30,Keyboard,3,120,East
2025-06-30,Mouse,2,50,South
2025-06-30,Mouse,1,25,West
2025-06-30,Keyboard,3,120,East
2025-06-30,Laptop,3,2400,South
2025-06-30,Laptop,1,800,South
2025-06-30,Keyboard,4,160,South
2025-06-30,Monitor,3,600,North
2025-07-01,Phone,3,1500,South
2025-07-01,Headphones,4,240,South
2025-07-01,Headphones,1,60,East
2025-07-01,Headphones,1,60,South
2025-07-01,Keyboard,4,160,North
2025-07-01,Monitor,3,600,West
2025-07-01,Headphones,1,60,North
2025-07-01,Phone,2,1000,West
2025-07-01,Phone,3,1500,North
2025-07-01,Mouse,1,25,South
2025-07-01,Laptop,1,800,North
2025-07-01,Keyboard,4,160,South
2025-07-01,Laptop,2,1600,North
2025-07-01,Mouse,1,25,South
2025-07-01,Monitor,1,200,East
2025-07-01,Monitor,4,800,South
2025-07-01,Mouse,3,75,North
2025-07-01,Keyboard,2,80,South
2025-07-01,Laptop,1,800,West
2025-07-01,Headphones,2,120,East
2025-07-01,Headphones,2,120,South
2025-07-01,Phone,4,2000,South
2025-07-02,Phone,2,1000,South
2025-07-02,Keyboard,2,80,West
2025-07-02,Laptop,1,800,South
2025-07-02,Mouse,4,100,East
2025-07-02,Monitor,1,200,West
2025-07-02,Keyboard,1,40,West
2025-07-02,Keyboard,2,80,West
2025-07-02,Mouse,2,50,North
2025-07-02,Mouse,1,25,South
2025-07-02,Laptop,2,1600,East
2025-07-02,Monitor,2,400,West
2025-07-02,Mouse,3,75,South
2025-07-02,Laptop,1,800,South
2025-07-02,Laptop,2,1600,South
2025-07-02,Monitor,3,600,South
2025-07-02,Keyboard,1,40,East
2025-07-02,Mouse,3,75,West
2025-07-02,Headphones,3,180,East
2025-07-02,Laptop,2,1600,North
2025-07-02,Monitor,1,200,West
2025-07-02,Keyboard,3,120,South
2025-07-02,Phone,1,500,South
2025-07-02,Mouse,2,50,South
2025-07-02,Keyboard,2,80,West
2025-07-02,Headphones,3,180,North
2025-07-02,Phone,1,500,South
2025-07-02,Monitor,2,400,East
2025-07-02,Headphones,1,60,East
2025-07-02,Phone,1,500,South
2025-07-02,Mouse,2,50,East
2025-07-02,Keyboard,2,80,North
2025-07-02,Phone,4,2000,North
2025-07-03,Phone,3,1500,East
2025-07-03,Phone,2,1000,South
2025-07-03,Mouse,4,100,West
2025-07-03,Keyboard,2,80,West
2025-07-03,Monitor,1,200,East
2025-07-03,Monitor,2,400,East
2025-07-03,Mouse,4,100,South
2025-07-03,Phone,1,500,East
2025-07-03,Laptop,3,2400,West
2025-07-03,Laptop,3,2400,North
2025-07-03,Headphones,3,180,West
2025-07-03,Headphones,3,180,East
2025-07-03,Phone,3,1500,South
2025-07-03,Headphones,4,240,South
2025-07-03,Phone,1,500,East
2025-07-03,Keyboard,1,40,North
2025-07-03,Headphones,1,60,East
2025-07-03,Laptop,3,2400,West
2025-07-03,Phone,4,2000,West
2025-07-03,Mouse,2,50,West
2025-07-03,Mouse,1,25,North
2025-07-03,Phone,1,500,South
2025-07-03,Mouse,4,100,North
2025-07-04,Laptop,3,2400,South
2025-07-04,Phone,1,500,South
2025-07-04,Phone,4,2000,North
2025-07-04,Laptop,2,1600,West
2025-07-04,Laptop,1,800,South
2025-07-04,Phone,1,500,South
2025-07-04,Monitor,2,400,South
2025-07-04,Phone,4,2000,South
2025-07-04,Headphones,1,60,West
2025-07-04,Keyboard,2,80,North
2025-07-04,Monitor,1,200,South
2025-07-04,Monitor,2,400,South
2025-07-04,Monitor,2,400,South
2025-07-04,Keyboard,3,120,South
2025-07-04,Monitor,3,600,East
2025-07-04,Phone,1,500,North
2025-07-04,Mouse,1,25,South
2025-07-04,Mouse,3,75,East
2025-07-04,Laptop,3,2400,West
2025-07-04,Phone,1,500,North
2025-07-04,Phone,3,1500,South
2025-07-04,Phone,3,1500,South
2025-07-04,Headphones,3,180,South
2025-07-04,Headphones,2,120,East
2025-07-04,Laptop,3,2400,East
2025-07-04,Phone,3,1500,North
2025-07-04,Keyboard,4,160,North
2025-07-04,Headphones,3,180,North
2025-07-04,Monitor,4,800,North
2025-07-04,Laptop,3,2400,West
2025-07-05,Keyboard,1,40,North
2025-07-05,Phone,1,500,North
2025-07-05,Headphones,2,120,West
2025-07-05,Headphones,3,180,South
2025-07-05,Monitor,1,200,East
2025-07-05,Monitor,3,600,West
2025-07-05,Phone,1,500,East
2025-07-05,Phone,1,500,West
2025-07-05,Headphones,2,120,West
2025-07-05,Phone,2,1000,East
2025-07-05,Headphones,4,240,South
2025-07-05,Mouse,3,75,South
2025-07-05,Monitor,4,800,North
2025-07-05,Laptop,1,800,East
2025-07-05,Monitor,2,400,South
2025-07-05,Laptop,2,1600,East
2025-07-05,Mouse,1,25,North
2025-07-05,Mouse,3,75,South
2025-07-05,Headphones,2,120,East
2025-07-05,Keyboard,4,160,West
2025-07-05,Mouse,1,25,East
2025-07-05,Headphones,4,240,South
2025-07-05,Keyboard,3,120,West
2025-07-05,Keyboard,2,80,West
2025-07-05,Monitor,2,400,East
2025-07-05,Monitor,1,200,North
2025-07-05,Mouse,3,75,North
2025-07-05,Headphones,3,180,North
2025-07-05,Phone,4,2000,East
2025-07-05,Laptop,3,2400,South
2025-07-05,Monitor,1,200,East
2025-07-05,Keyboard,4,160,East
2025-07-05,Headphones,3,180,North
2025-07-05,Phone,4,2000,North
2025-07-05,Headphones,3,180,South
2025-07-05,Mouse,1,25,South
2025-07-05,Mouse,4,100,North
2025-07-06,Mouse,2,50,West
2025-07-06,Phone,1,500,South
2025-07-06,Laptop,4,3200,South
2025-07-06,Monitor,1,200,North
2025-07-06,Headphones,1,60,North
2025-07-06,Headphones,1,60,North
2025-07-06,Headphones,4,240,West
2025-07-06,Laptop,1,800,East
2025-07-06,Headphones,4,240,South
2025-07-06,Mouse,2,50,South
2025-07-06,Mouse,1,25,East
2025-07-06,Monitor,3,600,West
2025-07-06,Mouse,4,100,East
2025-07-06,Mouse,4,100,West
2025-07-06,Monitor,1,200,West
2025-07-06,Phone,4,2000,West
2025-07-06,Phone,4,2000,West
2025-07-06,Mouse,1,25,South
2025-07-06,Laptop,2,1600,West
2025-07-06,Monitor,4,800,West
2025-07-06,Keyboard,1,40,West
2025-07-06,Phone,3,1500,West
2025-07-06,Phone,1,500,West
2025-07-06,Headphones,4,240,South
2025-07-06,Keyboard,1,40,East
2025-07-06,Mouse,2,50,West
2025-07-06,Laptop,2,1600,West
2025-07-06,Phone,1,500,South
2025-07-06,Keyboard,2,80,North
2025-07-06,Keyboard,3,120,West
2025-07-06,Headphones,4,240,South
2025-07-06,Phone,1,500,East
2025-07-06,Mouse,2,50,East
2025-07-06,Laptop,1,800,North
2025-07-06,Mouse,1,25,East
2025-07-06,Laptop,3,2400,North
2025-07-06,Phone,2,1000,North
2025-07-06,Keyboard,2,80,East
2025-07-06,Mouse,3,75,West
2025-07-07,Phone,3,1500,South
2025-07-07,Monitor,1,200,East
2025-07-07,Phone,1,500,North
2025-07-07,Mouse,2,50,North
2025-07-07,Headphones,3,180,South
2025-07-07,Headphones,4,240,North
2025-07-07,Phone,4,2000,North
2025-07-07,Keyboard,2,80,South
2025-07-07,Mouse,3,75,East
2025-07-07,Phone,1,500,North
2025-07-07,Monitor,3,600,North
2025-07-07,Headphones,2,120,West
2025-07-07,Monitor,4,800,East
2025-07-07,Laptop,1,800,South
2025-07-07,Headphones,4,240,West
2025-07-07,Laptop,4,3200,North
2025-07-07,Monitor,4,800,East
2025-07-07,Keyboard,1,40,South
2025-07-07,Laptop,4,3200,North
2025-07-07,Mouse,2,50,East
2025-07-07,Keyboard,2,80,East
2025-07-07,Laptop,3,2400,North
2025-07-07,Mouse,2,50,North
2025-07-07,Phone,3,1500,East
2025-07-07,Mouse,2,50,North
2025-07-07,Monitor,2,400,South
2025-07-07,Monitor,3,600,South
2025-07-07,Headphones,3,180,North
2025-07-07,Phone,4,2000,North
2025-07-07,Monitor,4,800,West
2025-07-07,Phone,4,2000,West
2025-07-07,Mouse,3,75,South
2025-07-08,Phone,2,1000,South
2025-07-08,Mouse,2,50,North
2025-07-08,Keyboard,3,120,West
2025-07-08,Keyboard,2,80,South
2025-07-08,Monitor,3,600,South
2025-07-08,Mouse,4,100,East
2025-07-08,Headphones,3,180,East
2025-07-08,Laptop,4,3200,East
2025-07-08,Keyboard,2,80,East
2025-07-08,Headphones,4,240,East
2025-07-08,Headphones,1,60,North
2025-07-08,Mouse,2,50,East
2025-07-08,Phone,4,2000,South
2025-07-08,Keyboard,3,120,West
2025-07-08,Keyboard,2,80,South
2025-07-08,Monitor,3,600,East
2025-07-08,Phone,3,1500,East
2025-07-08,Keyboard,4,160,South
2025-07-08,Headphones,4,240,North
2025-07-08,Headphones,1,60,South
2025-07-08,Monitor,2,400,South
2025-07-08,Monitor,2,400,East
2025-07-08,Laptop,3,2400,East
2025-07-08,Keyboard,4,160,East
2025-07-08,Mouse,3,75,South
2025-07-08,Keyboard,3,120,East
2025-07-08,Laptop,1,800,South
2025-07-08,Headphones,3,180,East
2025-07-08,Monitor,1,200,West
2025-07-08,Keyboard,4,160,West
2025-07-08,Phone,3,1500,North
2025-07-08,Mouse,4,100,West
2025-07-08,Monitor,4,800,North
2025-07-08,Laptop,3,2400,East
2025-07-08,Mouse,1,25,South
2025-07-08,Phone,1,500,West
2025-07-08,Headphones,1,60,West
2025-07-08,Laptop,3,2400,East
2025-07-08,Phone,2,1000,South
2025-07-09,Headphones,4,240,West
2025-07-09,Keyboard,1,40,South
2025-07-09,Phone,3,1500,East
2025-07-09,Mouse,1,25,West
2025-07-09,Monitor,4,800,South
2025-07-09,Keyboard,2,80,North
2025-07-09,Monitor,2,400,East
2025-07-09,Monitor,3,600,South
2025-07-09,Mouse,4,100,West
2025-07-09,Monitor,2,400,West
2025-07-09,Headphones,2,120,South
2025-07-09,Laptop,2,1600,West
2025-07-09,Keyboard,1,40,East
2025-07-09,Keyboard,4,160,West
2025-07-09,Mouse,2,50,East
2025-07-09,Monitor,2,400,East
2025-07-09,Keyboard,1,40,South
2025-07-09,Keyboard,3,120,South
2025-07-09,Monitor,2,400,West
2025-07-09,Phone,2,1000,North
2025-07-09,Mouse,4,100,West
2025-07-09,Headphones,4,240,North
2025-07-09,Laptop,1,800,South
2025-07-09,Monitor,4,800,East
2025-07-09,Phone,1,500,North
2025-07-09,Phone,3,1500,East
2025-07-09,Keyboard,3,120,South
2025-07-09,Keyboard,3,120,South
2025-07-09,Mouse,2,50,South
2025-07-09,Keyboard,2,80,South
2025-07-09,Keyboard,4,160,North
2025-07-09,Monitor,4,800,North
2025-07-09,Headphones,4,240,East
2025-07-10,Phone,2,1000,West
2025-07-10,Headphones,4,240,West
2025-07-10,Headphones,4,240,East
2025-07-10,Mouse,3,75,South
2025-07-10,Phone,2,1000,East
2025-07-10,Phone,1,500,West
2025-07-10,Headphones,2,120,North
2025-07-10,Mouse,2,50,North
2025-07-10,Keyboard,2,80,West
2025-07-10,Laptop,3,2400,East
2025-07-10,Headphones,4,240,South
2025-07-10,Keyboard,3,120,East
2025-07-10,Keyboard,1,40,East
2025-07-10,Monitor,1,200,West
2025-07-10,Phone,3,1500,South
2025-07-10,Monitor,3,600,North
2025-07-10,Laptop,2,1600,East
2025-07-10,Phone,4,2000,South
2025-07-10,Monitor,3,600,East
2025-07-10,Keyboard,1,40,East
2025-07-10,Monitor,2,400,North
2025-07-10,Phone,1,500,North
2025-07-10,Phone,2,1000,West
2025-07-10,Mouse,2,50,West
2025-07-10,Laptop,3,2400,South
2025-07-10,Keyboard,3,120,West
2025-07-10,Mouse,3,75,West
2025-07-10,Headphones,1,60,East
2025-07-10,Keyboard,1,40,South
2025-07-10,Mouse,1,25,South
2025-07-10,Laptop,2,1600,South
2025-07-10,Laptop,4,3200,East
2025-07-10,Headphones,2,120,East
2025-07-10,Mouse,2,50,West
2025-07-11,Laptop,3,2400,West
2025-07-11,Monitor,3,600,South
2025-07-11,Phone,2,1000,South
2025-07-11,Headphones,4,240,West
2025-07-11,Headphones,3,180,North
2025-07-11,Monitor,2,400,West
2025-07-11,Monitor,1,200,East
2025-07-11,Keyboard,4,160,South
2025-07-11,Keyboard,3,120,North
2025-07-11,Laptop,3,2400,South
2025-07-11,Keyboard,2,80,West
2025-07-11,Mouse,1,25,North
2025-07-11,Keyboard,1,40,North
2025-07-11,Mouse,1,25,South
2025-07-11,Mouse,1,25,South
2025-07-11,Monitor,4,800,East
2025-07-11,Laptop,1,800,North
2025-07-11,Keyboard,1,40,East
2025-07-11,Monitor,4,800,South
2025-07-11,Laptop,1,800,North
2025-07-11,Headphones,3,180,West
2025-07-11,Phone,1,500,North
2025-07-11,Laptop,1,800,East
2025-07-11,Monitor,2,400,West
2025-07-11,Mouse,2,50,South
2025-07-11,Laptop,4,3200,South
2025-07-11,Keyboard,1,40,South
2025-07-11,Keyboard,4,160,East
2025-07-11,Mouse,4,100,East
2025-07-11,Monitor,3,600,East
2025-07-11,Keyboard,4,160,West
2025-07-11,Monitor,1,200,East
2025-07-11,Laptop,2,1600,North
2025-07-11,Headphones,3,180,West
2025-07-11,Headphones,3,180,East
2025-07-11,Phone,2,1000,West
2025-07-11,Phone,4,2000,North
2025-07-12,Phone,1,500,North
2025-07-12,Keyboard,1,40,West
2025-07-12,Keyboard,1,40,South
2025-07-12,Mouse,3,75,North
2025-07-12,Phone,4,2000,West
2025-07-12,Headphones,3,180,East
2025-07-12,Laptop,4,3200,South
2025-07-12,Keyboard,1,40,North
2025-07-12,Monitor,3,600,North
2025-07-12,Mouse,3,75,North
2025-07-12,Mouse,3,75,North
2025-07-12,Phone,3,1500,South
2025-07-12,Mouse,1,25,West
2025-07-12,Headphones,1,60,East
2025-07-12,Headphones,3,180,East
2025-07-12,Monitor,4,800,East
2025-07-12,Monitor,1,200,East
2025-07-12,Mouse,3,75,South
2025-07-12,Monitor,2,400,West
2025-07-12,Laptop,4,3200,East
2025-07-12,Laptop,2,1600,North
2025-07-12,Phone,4,2000,West
2025-07-12,Monitor,2,400,East
2025-07-12,Keyboard,2,80,North
2025-07-12,Laptop,4,3200,East
2025-07-12,Monitor,1,200,South
2025-07-12,Keyboard,4,160,North
2025-07-12,Headphones,4,240,West
2025-07-13,Monitor,2,400,North
2025-07-13,Mouse,1,25,West
2025-07-13,Phone,3,1500,West
2025-07-13,Keyboard,4,160,East
2025-07-13,Laptop,3,2400,North
2025-07-13,Phone,4,2000,West
2025-07-13,Laptop,3,2400,South
2025-07-13,Monitor,2,400,West
2025-07-13,Headphones,4,240,East
2025-07-13,Phone,2,1000,West
2025-07-13,Monitor,1,200,South
2025-07-13,Mouse,2,50,West
2025-07-13,Laptop,4,3200,South
2025-07-13,Phone,4,2000,South
2025-07-13,Headphones,2,120,West
2025-07-13,Laptop,4,3200,North
2025-07-13,Keyboard,2,80,East
2025-07-13,Keyboard,1,40,East
2025-07-13,Laptop,2,1600,East
2025-07-13,Mouse,4,100,South
2025-07-13,Monitor,2,400,West
2025-07-13,Headphones,4,240,East
2025-07-13,Monitor,3,600,North
2025-07-13,Phone,2,1000,East
2025-07-13,Monitor,4,800,North
2025-07-13,Headphones,2,120,West
2025-07-13,Phone,2,1000,East
2025-07-14,Monitor,2,400,East
2025-07-14,Monitor,4,800,East
2025-07-14,Monitor,1,200,North
2025-07-14,Headphones,3,180,South
2025-07-14,Keyboard,2,80,North
